ID,Num_of_Vehicle,Num_Of_Pedestrians,Num_of_Minimal_Injuries,Num_of_Minor_Injuries,Num_of_Major_Injuries,Num_of_Fatal_Injuries,City,Address,Location type,Neighborhood,Suburb,Lat,Long,Place_name,Population,Population_density_persqm,Day,Time,Hour,Minute,AMPM,Notation12,Calendar_Date,Month,Year,Quarter,is_Business_Day,Visibility,Light,Road_surface,Traffic_Control,is_day,temperature,sunset,sunrise,precipitation
1347,1,1,0,0,1,0,Toronto,STEELES AVE E@DUMONT ST,Intersection,Newtonbrook East,Toronto, 43.798602,-79.417049,Toronto,237698,14000,Monday,13:10,13,10,PM,1:10,2018-04-02,April,2018,2nd,Yes,clear,daylight,dry,no control,1,5.6,2018-04-02T18:45,2018-04-02T05:56,0.0
1348,2,0,0,1,1,0,Toronto,100 MCLEVIN AVE@,Mid-Block,Malvern West,Scarborough, 43.800753,-79.236369,Scarborough,629941,3356,Monday,12:38,12,38,PM,12:38,2018-07-30,July,2018,3rd,Yes,clear,daylight,dry,no control,1,25.1,2018-07-30T19:42,2018-07-30T05:03,0.0
1349,2,0,0,0,1,1,Toronto,PARKSIDE DR@INDIAN VALLEY CRES,Mid-Block,High Park-Swansea,Toronto, 43.650427,-79.45827,Toronto,237698,14000,Saturday,2:40,2,40,AM,2:40,2018-09-15,September,2018,3rd,No,clear,dark,dry,no control,0,19.9,2018-09-15T18:28,2018-09-15T05:57,0.0
1350,1,1,0,0,0,1,Toronto,WARDEN AVE@FAIRFAX CRES,Intersection,Clairlea-Birchmount,Scarborough, 43.716109,-79.282733,Scarborough,629941,3356,Monday,14:27,14,27,PM,2:27,2018-07-30,July,2018,3rd,Yes,clear,daylight,dry,traffic signal,1,23.9,2018-07-30T19:42,2018-07-30T05:04,0.0
1351,1,1,0,0,1,0,Toronto,QUEEN ST E@ONTARIO ST,Intersection,Moss Park,Toronto, 43.654944,-79.367168,Toronto,237698,14000,Tuesday,16:40,16,40,PM,4:40,2018-02-20,February,2018,1st,Yes,clear,"dusk, artificial",wet,pedestrian crossover,1,13.8,2018-02-20T17:54,2018-02-20T07:08,0.3
1352,5,0,0,1,3,1,Toronto,WILSON AVE@401 C W WILSON AV RAMP,Mid-Block,Clanton Park,Toronto, 43.736342,-79.438586,Toronto,237698,14000,Sunday,23:07,23,7,PM,11:07,2018-05-20,May,2018,2nd,No,clear,"dark, artificial",dry,no control,0,8.7,2018-05-20T19:41,2018-05-20T04:47,0.0
1353,2,2,1,0,0,1,Toronto,23 IANHALL RD@,Mid-Block,Downsview,Toronto, 43.727904,-79.488223,Toronto,237698,14000,Monday,15:20,15,20,PM,3:20,2018-01-15,January,2018,1st,Yes,snow,daylight,loose snow,no control,1,-7.1,2018-01-15T17:06,2018-01-15T07:48,0.1
1354,1,0,0,0,1,0,Toronto,45 CUMMER  AVE@,Mid-Block,Newtonbrook East,Toronto, 43.787329,-79.415561,Toronto,237698,14000,Saturday,22:00,22,0,PM,10:00,2017-10-21,October,2017,4th,No,clear,"dark, artificial",dry,no control,0,12.6,2017-10-21T17:24,2017-10-21T06:40,0.0
1355,0,1,0,0,1,0,Toronto,FLEET ST@BATHURST ST,Mid-Block,Fort York-Liberty Village,Toronto, 43.63613,-79.400409,Toronto,237698,14000,Tuesday,22:20,22,20,PM,10:20,2018-04-03,April,2018,2nd,Yes,rain,"dark, artificial",wet,no control,0,2.5,2018-04-03T18:46,2018-04-03T05:55,2.8
1356,1,1,0,0,1,0,Toronto,STEELES AVE W@YONGE ST,Mid-Block,Newtonbrook West,Toronto, 43.797373,-79.422603,Toronto,237698,14000,Monday,17:55,17,55,PM,5:55,2018-07-30,July,2018,3rd,Yes,clear,daylight,dry,no control,1,24.7,2018-07-30T19:43,2018-07-30T05:04,0.0
1357,0,1,0,0,0,1,Toronto,BATHURST ST@ELLERSLIE AVE,Intersection,Willowdale West,Toronto, 43.765391,-79.440891,Toronto,237698,14000,Tuesday,16:45,16,45,PM,4:45,2018-02-20,February,2018,1st,Yes,rain,daylight,wet,traffic signal,1,13.7,2018-02-20T17:54,2018-02-20T07:08,0.2
1358,1,1,0,0,1,0,Toronto,MARKHAM  RD@PANDORA CRCL,Intersection,Woburn North,Scarborough, 43.77117,-79.229785,Scarborough,629941,3356,Sunday,0:14,0,14,AM,12:14,2017-10-22,October,2017,4th,No,clear,"dusk, artificial",dry,traffic signal,0,14.8,2017-10-22T17:22,2017-10-22T06:40,0.0
1359,0,1,0,0,0,1,Toronto,37 WILLIAM KITCHEN RD@,Mid-Block,Dorset Park,Scarborough, 43.773322,-79.282741,Scarborough,629941,3356,Wednesday,18:38,18,38,PM,6:38,2018-02-21,February,2018,1st,Yes,clear,"dark, artificial",dry,no control,0,-0.5,2018-02-21T17:54,2018-02-21T07:06,0.0
1360,0,0,0,0,1,0,Toronto,BATHURST ST@CEDARCROFT BLVD,Mid-Block,Newtonbrook West,Toronto, 43.782679,-79.445216,Toronto,237698,14000,Wednesday,16:30,16,30,PM,4:30,2018-04-04,April,2018,2nd,Yes,clear,daylight,dry,no control,1,-1.2,2018-04-04T18:47,2018-04-04T05:53,0.0
1361,7,0,2,4,1,0,Toronto,STEELES AVE W@HIGHWAY 27  N,Mid-Block,West Humber-Clairville,Etobicoke, 43.755068,-79.61552,Etobicoke,365143,2946,Monday,20:20,20,20,PM,8:20,2018-05-21,May,2018,2nd,Yes,clear,"dark, artificial",dry,no control,0,19.3,2018-05-21T19:43,2018-05-21T04:46,0.0
1362,1,1,0,0,1,0,Toronto,YONGE ST@MELINDA ST,Intersection,Downtown Yonge East,Toronto, 43.648451,-79.377605,Toronto,237698,14000,Monday,16:23,16,23,PM,4:23,2018-01-15,January,2018,1st,Yes,snow,daylight,loose snow,no control,1,-5.8,2018-01-15T17:06,2018-01-15T07:47,0.1
1363,0,0,0,0,1,0,Toronto,WESTON RD@WRIGHT AVE,Mid-Block,Weston,York, 43.697928,-79.510379,York,145662,6201,Tuesday,1:50,1,50,AM,1:50,2018-07-31,July,2018,3rd,Yes,clear,"dark, artificial",dry,no control,0,18.7,2018-07-31T19:42,2018-07-31T05:06,0.0
1364,5,0,0,4,1,0,Toronto,FINCH AVE W@ARROW RD,Intersection,Humbermede,Toronto, 43.753218,-79.53622,Toronto,237698,14000,Sunday,20:30,20,30,PM,8:30,2018-04-08,April,2018,2nd,No,clear,"dark, artificial",dry,traffic signal,0,-4.6,2018-04-08T18:53,2018-04-08T05:46,0.0
1365,1,1,0,0,1,0,Toronto,555 ST CLAIR AVE W@,Mid-Block,Wychwood,Toronto, 43.682524,-79.421001,Toronto,237698,14000,Saturday,9:40,9,40,AM,9:40,2018-09-15,September,2018,3rd,No,rain,daylight,wet,no control,1,23.3,2018-09-15T18:28,2018-09-15T05:57,0.0
1366,2,0,0,1,1,0,Toronto,AVENUE RD@BRIAR HILL AVE,Intersection,Yonge-Eglinton,Toronto, 43.711116,-79.411449,Toronto,237698,14000,Thursday,14:30,14,30,PM,2:30,2018-02-22,February,2018,1st,Yes,clear,daylight,dry,stop sign,1,-0.3,2018-02-22T17:56,2018-02-22T07:05,0.0
1367,1,0,0,0,1,0,Toronto,AVENUE  RD@WOBURN AVE,Intersection,Bedford Park-Nortown,Toronto, 43.725348,-79.41685,Toronto,237698,14000,Sunday,13:50,13,50,PM,1:50,2017-10-22,October,2017,4th,No,clear,daylight,dry,no control,1,19.6,2017-10-22T17:22,2017-10-22T06:41,0.0
1368,2,0,0,1,1,0,Toronto,FINCH AVE E@DUDLEY AVE,Intersection,East Willowdale,North York, 43.780986,-79.409679,North York,869401,4915,Friday,18:00,18,0,PM,6:00,2018-01-19,January,2018,1st,Yes,clear,"dark, artificial",dry,stop sign,0,-0.9,2018-01-19T17:10,2018-01-19T07:45,0.0
1369,1,1,0,0,1,0,Toronto,JANE ST@GRANDRAVINE DR,Intersection,Glenfield-Jane Heights,Toronto, 43.747023,-79.515086,Toronto,237698,14000,Wednesday,21:00,21,0,PM,9:00,2018-08-01,August,2018,3rd,Yes,clear,"dark, artificial",dry,traffic signal,0,21.4,2018-08-01T19:41,2018-08-01T05:07,0.0
1370,1,1,0,0,1,0,Toronto,ST CLAIR AVE W@NORTHCLIFFE BLVD,Intersection,Corso Italia-Davenport,Toronto, 43.678363,-79.440814,Toronto,237698,14000,Saturday,14:00,14,0,PM,2:00,2018-09-15,September,2018,3rd,No,clear,daylight,dry,traffic signal,1,25.8,2018-09-15T18:28,2018-09-15T05:57,0.0
1371,0,1,0,0,1,0,Toronto,KING  ST W@NIAGARA ST,Mid-Block,West Queen West,Toronto, 43.642733,-79.408191,Toronto,237698,14000,Sunday,20:07,20,7,PM,8:07,2017-10-22,October,2017,4th,No,clear,"dark, artificial",dry,no control,0,15.5,2017-10-22T17:22,2017-10-22T06:41,0.0
1372,1,0,0,0,1,0,Toronto,BLOOR ST W@OSSINGTON AVE,Mid-Block,Palmerston-Little Italy,Toronto, 43.661994,-79.425082,Toronto,237698,14000,Thursday,13:00,13,0,PM,1:00,2018-08-02,August,2018,3rd,Yes,clear,daylight,dry,no control,1,26.3,2018-08-02T19:39,2018-08-02T05:08,0.0
1373,3,0,0,1,2,0,Toronto,931 PROGRESS AVE@,Intersection,Woburn North,Scarborough, 43.783801,-79.231838,Scarborough,629941,3356,Friday,1:18,1,18,AM,1:18,2018-02-23,February,2018,1st,Yes,clear,"dark, artificial",dry,traffic signal,0,-0.8,2018-02-23T17:57,2018-02-23T07:03,0.0
1374,1,1,0,0,1,0,Toronto,DUNDAS ST W@GOOCH AVE,Intersection,Runnymede-Bloor West Village,York, 43.665534,-79.498569,York,145662,6201,Tuesday,22:56,22,56,PM,10:56,2018-04-10,April,2018,2nd,Yes,clear,"dark, artificial",dry,no control,0,-0.6,2018-04-10T18:55,2018-04-10T05:43,0.0
1375,1,0,0,0,1,0,Toronto,DIXON RD@KIPLING AVE,Mid-Block,Kingsview Village-The Westway,Etobicoke, 43.694594,-79.556766,Etobicoke,365143,2946,Saturday,16:25,16,25,PM,4:25,2018-09-15,September,2018,3rd,No,clear,daylight,dry,no control,1,26.1,2018-09-15T18:28,2018-09-15T05:57,0.0
1376,1,0,0,0,1,0,Toronto,AVENUE  RD@WILLOWBANK BLVD,Intersection,Yonge-Eglinton,Toronto, 43.706015,-79.409702,Toronto,237698,14000,Monday,4:27,4,27,AM,4:27,2017-10-23,October,2017,4th,Yes,clear,"dark, artificial",dry,no control,0,16.1,2017-10-23T17:21,2017-10-23T06:42,0.0
1377,1,1,0,0,1,0,Toronto,ELLESMERE RD@PHARMACY AVE,Intersection,Wexford/Maryvale,Scarborough, 43.758959,-79.310153,Scarborough,629941,3356,Monday,8:33,8,33,AM,8:33,2017-10-23,October,2017,4th,Yes,clear,daylight,dry,traffic signal,1,17.2,2017-10-23T17:20,2017-10-23T06:42,0.0
1378,1,1,0,0,1,0,Toronto,MORECAMBE GT@VICTORIA PARK AVE,Intersection,L'Amoreaux West,Scarborough, 43.79798,-79.333591,Scarborough,629941,3356,Friday,16:53,16,53,PM,4:53,2018-08-03,August,2018,3rd,Yes,clear,daylight,dry,traffic signal,1,25.6,2018-08-03T19:38,2018-08-03T05:08,0.6
1379,1,1,0,0,1,0,Toronto,EGLINTON AVE W@SCARLETT RD,Intersection,Edenbridge-Humber Valley,Etobicoke, 43.68389,-79.511417,Etobicoke,365143,2946,Friday,6:12,6,12,AM,6:12,2018-02-23,February,2018,1st,Yes,clear,dark,dry,traffic signal,0,0.9,2018-02-23T17:58,2018-02-23T07:04,0.0
1380,1,0,0,0,1,0,Toronto,JARVIS ST@QUEEN ST E,Mid-Block,Moss Park,Toronto, 43.65462,-79.373607,Toronto,237698,14000,Saturday,21:30,21,30,PM,9:30,2018-09-15,September,2018,3rd,No,clear,"dark, artificial",dry,no control,0,22.8,2018-09-15T18:28,2018-09-15T05:57,0.0
1381,2,2,0,1,1,0,Toronto,625 FINCH AVE W@,Intersection,Westminster-Branson,Toronto, 43.77151,-79.454334,Toronto,237698,14000,Thursday,14:25,14,25,PM,2:25,2018-04-12,April,2018,2nd,Yes,clear,daylight,wet,traffic signal,1,10.2,2018-04-12T18:57,2018-04-12T05:39,1.2
1382,1,1,0,0,1,0,Toronto,SHEPPARD AVE E@SHAUGHNESSY BLVD,Intersection,Henry Farm,Toronto, 43.773657,-79.353282,Toronto,237698,14000,Friday,21:27,21,27,PM,9:27,2018-08-03,August,2018,3rd,Yes,clear,"dark, artificial",dry,traffic signal,0,22.4,2018-08-03T19:38,2018-08-03T05:08,0.0
1383,1,1,0,0,1,0,Toronto,HENDON  AVE@ELDORA  AVE,Intersection,Newtonbrook West,North York, 43.780654,-79.419986,North York,869401,4915,Thursday,19:04,19,4,PM,7:04,2017-10-26,October,2017,4th,Yes,clear,"dark, artificial",dry,no control,0,7.4,2017-10-26T17:16,2017-10-26T06:46,0.0
1384,1,1,0,0,1,0,Toronto,MORNINGSIDE AVE@CINEMART DR,Mid-Block,Malvern East,Scarborough, 43.797301,-79.197437,Scarborough,629941,3356,Saturday,21:05,21,5,PM,9:05,2018-01-20,January,2018,1st,No,clear,"dark, artificial",dry,no control,0,-0.2,2018-01-20T17:11,2018-01-20T07:44,0.0
1385,0,0,0,0,1,0,Toronto,FINCHDENE SQ@FINCH AVE E,Intersection,Malvern West,Scarborough, 43.815356,-79.231464,Scarborough,629941,3356,Saturday,14:25,14,25,PM,2:25,2018-08-04,August,2018,3rd,No,clear,daylight,dry,traffic signal,1,27.6,2018-08-04T19:36,2018-08-04T05:09,0.0
1386,2,0,1,0,1,0,Toronto,LAWSON RD@ST MAGNUS DR,Mid-Block,Centennial Scarborough,Scarborough, 43.787551,-79.15002,Scarborough,629941,3356,Sunday,4:08,4,8,AM,4:08,2018-09-16,September,2018,3rd,No,clear,"dark, artificial",dry,no control,0,20.1,2018-09-16T18:25,2018-09-16T05:57,0.0
1387,1,1,0,0,1,0,Toronto,ROYAL YORK RD@STRATH HUMBER CRT,Intersection,Edenbridge-Humber Valley,Etobicoke, 43.661315,-79.517551,Etobicoke,365143,2946,Saturday,8:49,8,49,AM,8:49,2018-02-24,February,2018,1st,No,clear,daylight,dry,no control,1,1.5,2018-02-24T17:59,2018-02-24T07:02,0.0
1388,1,1,0,0,1,0,Toronto,123 CALEDONIA  RD@,Mid-Block,Corso Italia-Davenport,York, 43.678824,-79.456218,York,145662,6201,Saturday,21:37,21,37,PM,9:37,2018-08-04,August,2018,3rd,No,clear,"dark, artificial",dry,no control,0,23.7,2018-08-04T19:37,2018-08-04T05:10,0.0
1389,1,0,0,0,1,0,Toronto,THURMAN  RD@STEELES  AVE W,Intersection,Westminster-Branson,Toronto, 43.79074,-79.452991,Toronto,237698,14000,Monday,11:30,11,30,AM,11:30,2018-01-22,January,2018,1st,Yes,rain,daylight,wet,traffic signal,1,1.1,2018-01-22T17:14,2018-01-22T07:43,1.5
1390,1,1,0,0,1,0,Toronto,4800 LESLIE ST@,Mid-Block,Don Valley Village,Toronto, 43.779692,-79.365611,Toronto,237698,14000,Tuesday,13:25,13,25,PM,1:25,2018-05-22,May,2018,2nd,Yes,clear,"daylight, artificial",dry,no control,1,18.9,2018-05-22T19:43,2018-05-22T04:44,0.0
1391,1,0,0,0,1,0,Toronto,WILSON AVE@LEXFIELD AVE,Intersection,Oakdale-Beverley Heights,Toronto, 43.723284,-79.49673,Toronto,237698,14000,Thursday,20:00,20,0,PM,8:00,2018-04-12,April,2018,2nd,Yes,clear,dark,dry,traffic signal,0,10.9,2018-04-12T18:57,2018-04-12T05:39,0.0
1392,2,0,0,1,1,0,Toronto,FINCH  AVE W@KIPLING  AVE,Intersection,Thistletown-Beaumond Heights,Etobicoke, 43.743193,-79.582073,Etobicoke,365143,2946,Friday,20:31,20,31,PM,8:31,2017-10-27,October,2017,4th,Yes,clear,dark,dry,traffic signal,0,11.7,2017-10-27T17:15,2017-10-27T06:48,0.0
1393,2,0,1,0,1,0,Toronto,WILLOWDALE AVE@BISHOP AVE,Intersection,Newtonbrook East,North York, 43.78337,-79.407832,North York,869401,4915,Sunday,9:36,9,36,AM,9:36,2018-09-16,September,2018,3rd,No,clear,daylight,dry,traffic signal,1,24.7,2018-09-16T18:26,2018-09-16T05:58,0.0
1394,1,1,0,0,1,0,Toronto,ROYAL YORK RD@BLOOR ST W,Intersection,Stonegate-Queensway,Etobicoke, 43.647292,-79.511325,Etobicoke,365143,2946,Saturday,19:50,19,50,PM,7:50,2018-02-24,February,2018,1st,No,clear,dark,dry,traffic signal,0,-1.7,2018-02-24T17:59,2018-02-24T07:02,0.0
1395,1,0,0,0,1,0,Toronto,DUNDAS ST W@CHELSEA AVE,Mid-Block,High Park North,Toronto, 43.658751,-79.453182,Toronto,237698,14000,Tuesday,15:52,15,52,PM,3:52,2018-05-22,May,2018,2nd,Yes,clear,daylight,dry,no control,1,17.9,2018-05-22T19:43,2018-05-22T04:45,0.0
1396,1,1,0,0,0,1,Toronto,CLAREMORE AVE@CRAIGLEE DR,Intersection,Birchcliffe-Cliffside,Scarborough, 43.706175,-79.254787,Scarborough,629941,3356,Monday,9:14,9,14,AM,9:14,2018-08-06,August,2018,3rd,Yes,clear,daylight,dry,stop sign,1,27.0,2018-08-06T19:33,2018-08-06T05:11,0.0
1397,1,1,0,0,1,0,Toronto,KENNEDY RD@ELLESMERE RD,Mid-Block,Dorset Park,Scarborough, 43.762652,-79.279971,Scarborough,629941,3356,Monday,14:23,14,23,PM,2:23,2017-10-30,October,2017,4th,Yes,clear,daylight,dry,no control,1,7.4,2017-10-30T17:10,2017-10-30T06:51,0.0
1398,1,0,0,0,1,0,Toronto,HANNA RD@SUTHERLAND DR,Intersection,Leaside-Bennington,Toronto, 43.701487,-79.365566,Toronto,237698,14000,Monday,15:25,15,25,PM,3:25,2018-01-22,January,2018,1st,Yes,rain,daylight,wet,stop sign,1,0.8,2018-01-22T17:14,2018-01-22T07:43,0.5
1399,2,0,0,0,1,1,Toronto,STEELES AVE W@KEELE ST,Intersection,York University Heights,Toronto, 43.781508,-79.494464,Toronto,237698,14000,Tuesday,22:23,22,23,PM,10:23,2017-10-31,October,2017,4th,Yes,other,dark,other,traffic signal,0,2.3,2017-10-31T17:09,2017-10-31T06:53,0.0
1400,2,2,0,1,0,1,Toronto,JANE ST@BEVERLY HILLS DR,Intersection,Oakdale-Beverley Heights,Toronto, 43.719008,-79.508113,Toronto,237698,14000,Friday,15:12,15,12,PM,3:12,2018-04-13,April,2018,2nd,Yes,unknown,daylight,unknown,traffic signal,1,5.6,2018-04-13T18:58,2018-04-13T05:38,0.0
1401,1,0,0,0,1,0,Toronto,COLLIER ST@CHURCH ST,Intersection,Rosedale-Moore Park,Toronto, 43.672366,-79.386119,Toronto,237698,14000,Monday,8:42,8,42,AM,8:42,2018-02-26,February,2018,1st,Yes,clear,daylight,dry,stop sign,1,0.6,2018-02-26T18:02,2018-02-26T06:58,0.0
1402,0,1,0,0,1,0,Toronto,QUEEN ST W@DUNN AVE,Intersection,South Parkdale,Toronto, 43.640952,-79.434474,Toronto,237698,14000,Monday,12:07,12,7,PM,12:07,2018-08-06,August,2018,3rd,Yes,clear,daylight,dry,traffic signal,1,30.7,2018-08-06T19:34,2018-08-06T05:12,0.6
1403,0,1,0,0,1,0,Toronto,DUNDAS ST W@ST JOHNS PL,Mid-Block,Junction Area,Toronto, 43.665461,-79.476634,Toronto,237698,14000,Sunday,13:29,13,29,PM,1:29,2018-09-16,September,2018,3rd,No,clear,daylight,dry,no control,1,26.4,2018-09-16T18:26,2018-09-16T05:58,0.0
1404,0,0,0,0,1,0,Toronto,KINGSTON RD@DANFORTH AVE,Mid-Block,Birchcliffe-Cliffside,Scarborough, 43.702361,-79.254146,Scarborough,629941,3356,Wednesday,23:25,23,25,PM,11:25,2018-05-23,May,2018,2nd,Yes,clear,"dark, artificial",dry,no control,0,14.6,2018-05-23T19:43,2018-05-23T04:43,0.0
1405,1,1,0,0,1,0,Toronto,483 DUNDAS ST W@,Mid-Block,Kensington-Chinatown,Toronto, 43.652999,-79.397411,Toronto,237698,14000,Monday,23:16,23,16,PM,11:16,2018-01-22,January,2018,1st,Yes,rain,"dark, artificial",wet,no control,0,2.7,2018-01-22T17:15,2018-01-22T07:43,2.1
1406,1,0,0,0,1,0,Toronto,THE WESTWAY@KIPLING AVE,Intersection,Willowridge-Martingrove-Richview,Etobicoke, 43.685553,-79.55466,Etobicoke,365143,2946,Friday,19:18,19,18,PM,7:18,2018-04-13,April,2018,2nd,Yes,rain,"dark, artificial",wet,traffic signal,0,5.0,2018-04-13T18:59,2018-04-13T05:38,0.5
1407,1,1,0,0,1,0,Toronto,BENSON AVE@CHRISTIE ST,Intersection,Wychwood,Toronto, 43.680037,-79.425021,Toronto,237698,14000,Sunday,10:10,10,10,AM,10:10,2018-05-27,May,2018,2nd,No,clear,daylight,dry,no control,1,18.5,2018-05-27T19:47,2018-05-27T04:41,0.0
1408,1,1,0,0,0,1,Toronto,CANONGATE TRL@OCKWELL MANOR  DR,Intersection,Steeles,Scarborough, 43.818522,-79.306857,Scarborough,629941,3356,Tuesday,15:30,15,30,PM,3:30,2018-02-27,February,2018,1st,Yes,clear,daylight,dry,no control,1,11.3,2018-02-27T18:02,2018-02-27T06:56,0.0
1409,0,0,0,0,1,0,Toronto,STEELES AVE W@KEELE ST,Intersection,York University Heights,Toronto, 43.781508,-79.494464,Toronto,237698,14000,Monday,10:01,10,1,AM,10:01,2018-09-17,September,2018,3rd,Yes,clear,daylight,dry,traffic signal,1,24.7,2018-09-17T18:24,2018-09-17T05:59,0.0
1410,2,0,0,1,1,0,Toronto,DOVERCOURT RD@BLOOR ST W,Intersection,Palmerston-Little Italy,Toronto, 43.661078,-79.429393,Toronto,237698,14000,Tuesday,9:00,9,0,AM,9:00,2018-08-07,August,2018,3rd,Yes,clear,daylight,dry,traffic signal,1,24.8,2018-08-07T19:33,2018-08-07T05:13,0.2
1411,1,1,0,0,1,0,Toronto,KEELE ST@WILSON AVE,Mid-Block,Downsview,Toronto, 43.725939,-79.481868,Toronto,237698,14000,Wednesday,19:03,19,3,PM,7:03,2017-11-01,November,2017,4th,Yes,clear,"daylight, artificial",wet,traffic controller,0,4.4,2017-11-01T17:08,2017-11-01T06:54,0.0
1412,1,1,0,0,1,0,Toronto,QUEEN ST W@NIAGARA ST,Intersection,West Queen West,Toronto, 43.645922,-79.409908,Toronto,237698,14000,Wednesday,7:25,7,25,AM,7:25,2018-01-24,January,2018,1st,Yes,clear,daylight,dry,traffic signal,0,-6.8,2018-01-24T17:17,2018-01-24T07:41,0.0
1413,1,0,0,0,1,0,Toronto,YONGE ST@ISABELLA ST,Intersection,Church-Wellesley,Toronto, 43.667491,-79.385654,Toronto,237698,14000,Sunday,17:00,17,0,PM,5:00,2018-05-27,May,2018,2nd,No,clear,daylight,dry,no control,1,18.2,2018-05-27T19:47,2018-05-27T04:41,0.0
1414,0,0,0,0,1,0,Toronto,BAY ST@WELLINGTON ST W,Intersection,Yonge-Bay Corridor,Toronto, 43.647261,-79.379688,Toronto,237698,14000,Monday,12:04,12,4,PM,12:04,2018-09-17,September,2018,3rd,Yes,clear,daylight,dry,traffic signal,1,25.2,2018-09-17T18:24,2018-09-17T05:59,0.0
1415,2,0,0,1,0,1,Toronto,161 THE WEST MALL@,Mid-Block,Etobicoke City Centre,Etobicoke, 43.621218,-79.560214,Etobicoke,365143,2946,Thursday,8:40,8,40,AM,8:40,2017-11-02,November,2017,4th,Yes,unknown,daylight,unknown,no control,1,10.8,2017-11-02T17:07,2017-11-02T06:55,0.0
1416,0,1,0,0,1,0,Toronto,QUEEN ST W@BELLWOODS AVE,Intersection,West Queen West,Toronto, 43.645774,-79.410747,Toronto,237698,14000,Wednesday,2:44,2,44,AM,2:44,2018-08-08,August,2018,3rd,Yes,rain,"dark, artificial",wet,no control,0,22.2,2018-08-08T19:31,2018-08-08T05:14,0.0
1417,1,1,0,0,0,1,Toronto,WARDEN AVE@BAMBURGH CRCL,Mid-Block,Steeles,Scarborough, 43.81428,-79.324542,Scarborough,629941,3356,Wednesday,11:50,11,50,AM,11:50,2018-01-24,January,2018,1st,Yes,clear,daylight,dry,traffic signal,1,-7.7,2018-01-24T17:16,2018-01-24T07:41,0.0
1418,3,0,2,0,1,0,Toronto,HIGHWAY 2A  E@LAWSON RD,Mid-Block,Centennial Scarborough,Scarborough, 43.785132,-79.164089,Scarborough,629941,3356,Saturday,0:00,0,0,AM,12:00,2018-04-21,April,2018,2nd,No,clear,dark,dry,no control,0,-0.5,2018-04-21T19:07,2018-04-21T05:23,0.0
1419,2,0,0,1,1,0,Toronto,ALBION RD@CARRIER DR,Mid-Block,West Humber-Clairville,Etobicoke, 43.745268,-79.613452,Etobicoke,365143,2946,Tuesday,21:28,21,28,PM,9:28,2018-02-27,February,2018,1st,Yes,clear,"dark, artificial",dry,no control,0,6.0,2018-02-27T18:04,2018-02-27T06:57,0.0
1420,1,1,0,0,1,0,Toronto,STAINES RD@HEPATICA ST,Intersection,Morningside Heights,Scarborough, 43.834822,-79.229938,Scarborough,629941,3356,Sunday,19:07,19,7,PM,7:07,2018-05-27,May,2018,2nd,No,clear,daylight,dry,stop sign,1,18.5,2018-05-27T19:47,2018-05-27T04:40,0.0
1421,1,0,0,0,0,1,Toronto,KEELE ST@AILEEN AVE,Intersection,Keelesdale-Eglinton West,York, 43.683169,-79.472026,York,145662,6201,Tuesday,18:50,18,50,PM,6:50,2018-09-18,September,2018,3rd,Yes,clear,daylight,dry,no control,1,20.6,2018-09-18T18:22,2018-09-18T06:00,0.0
1422,0,1,0,0,1,0,Toronto,QUEENS QUAY W@YORK ST,Mid-Block,Harbourfront-CityPlace,Toronto, 43.639701,-79.381091,Toronto,237698,14000,Friday,14:30,14,30,PM,2:30,2018-01-26,January,2018,1st,Yes,clear,daylight,dry,no control,1,3.8,2018-01-26T17:20,2018-01-26T07:39,0.0
1423,0,1,0,0,1,0,Toronto,DUFFERIN ST@ALMA AVE,Intersection,Little Portugal,Toronto, 43.644625,-79.429508,Toronto,237698,14000,Thursday,10:47,10,47,AM,10:47,2017-11-02,November,2017,4th,Yes,clear,daylight,wet,no control,1,13.8,2017-11-02T17:07,2017-11-02T06:55,0.7
1424,1,1,0,0,1,0,Toronto,FINCH AVE W@HUMBERLINE DR,Intersection,West Humber-Clairville,Etobicoke, 43.734969,-79.617831,Etobicoke,365143,2946,Wednesday,21:17,21,17,PM,9:17,2018-02-28,February,2018,1st,Yes,clear,"dusk, artificial",dry,traffic signal,0,3.0,2018-02-28T18:05,2018-02-28T06:56,0.0
1425,0,0,0,0,1,0,Toronto,F G GARDINER XY  E@LOWER JARVIS ST,Mid-Block,St Lawrence-East Bayfront-The Islands,Toronto, 43.645251,-79.3717,Toronto,237698,14000,Wednesday,12:42,12,42,PM,12:42,2018-09-19,September,2018,3rd,Yes,clear,daylight,dry,no control,1,20.7,2018-09-19T18:20,2018-09-19T06:01,0.0
1426,0,0,0,0,0,1,Toronto,STEELES AVE E@KENNEDY RD,Intersection,Steeles,Scarborough, 43.823569,-79.307048,Scarborough,629941,3356,Tuesday,9:34,9,34,AM,9:34,2018-05-29,May,2018,2nd,Yes,clear,daylight,dry,no control,1,23.7,2018-05-29T19:49,2018-05-29T04:39,0.0
1427,3,0,1,1,1,0,Toronto,TAPSCOTT RD@MCLEVIN AVE,Mid-Block,Malvern West,Scarborough, 43.804679,-79.22578,Scarborough,629941,3356,Friday,20:55,20,55,PM,8:55,2018-01-26,January,2018,1st,Yes,clear,"dark, artificial",dry,no control,0,-2.0,2018-01-26T17:19,2018-01-26T07:39,0.0
